,bb,energy
10,"('add $0x8, %rbx', 'cmp %rbx, %r12', 'jnz 0xfffffffffffffff7')","[0.039593738772553774, 0.039593738772553774, 2.037295899523717]"
11,"('add $0x8, %rsp', 'mov %r12, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'retq')","[0.777402567292445, 0.777402567292445, 0.777402567292445, 0.777402567292445, 0.09238606648798416, 0.09238606648798416]"
12,"('add $0x8, %rsp', 'mov %r13, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')","[2.731594812988219, 3.70613254309618, 0.9995172967965612, 0.11878121631766134, 0.11878121631766134, 0.11878121631766134]"
13,"('add $0x8, %rsp', 'mov %rbp, %rdi', 'xor %esi, %esi', 'popq  %rbx', 'popq  %rbp', 'jmp 0x1ccb')","[0.8329307426544551, 0.8329307426544551, 0.09898333290334642, 0.09898333290334642, 0.09898333290334642, 0.09898333290334642, 0.09898333290334642, 0.09898333290334642]"
14,"('add $0x8, %rsp', 'popq  %rbx', 'popq  %rbp', 'jmp 0x92558')","[0.08578677201654585, 0.08578677201654585, 0.08578677201654585, 4.41414111563472]"
15,"('add $0x8, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'retq')","[0.5326141708581873, 0.7218743919304349, 0.08578677201654585, 0.08578677201654585, 0.08578677201654585, 0.08578677201654585, 0.08578677201654585, 0.08578677201654585, 4.41414111563472]"
16,"('add $0x88, %rsp', 'mov %r8, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')","[2.731594812988219, 3.70613254309618, 0.9995172967965612, 0.9995172967965612, 0.9995172967965612, 0.11878121631766134, 0.11878121631766134, 0.11878121631766134, 0.11878121631766134]"
17,"('add $0xa0, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'retq')","[1.6693071525821044, 2.2648600157041567, 0.6108160131503387, 0.6108160131503387, 0.6108160131503387, 0.07258818307366924, 0.07258818307366924, 0.07258818307366924, 0.07258818307366924]"
18,"('add $0xd8, %rsp', 'retq')","[0.7587769002900818, 1.029481825320071, 0.20485191618485296, 0.2776429048661263, 0.2776429048661263, 1.5599219200647423, 1.5599219200647423, 0.03299444430111547, 0.03299444430111547, 0.03299444430111547, 0.03299444430111547, 0.03299444430111547, 0.03299444430111547, 0.03299444430111547]"
19,"('add %r13, %r12', 'sub %r13, %r14', 'movq  %rax, 0x28(%rbp)', 'add %r14, %r15', 'jnz 0x44')","[0.4506725931618157, 0.4506725931618157, 0.6108160131503387, 0.6108160131503387, 3.4318298465872936, 3.4318298465872936, 0.07258818307366924, 0.07258818307366924, 0.07258818307366924, 0.07258818307366924, 0.07258818307366924, 0.07258818307366924, 0.07258818307366924, 0.07258818307366924, 0.07258818307366924, 0.07258818307366924]"
20,"('add %r14, %rbx', 'mov %rbx, %rax', 'or $0x1, %rax', 'movq  %rax, 0x8(%r12)', 'movq  %r12, 0x60(%rbp)', 'jmp 0xfffffffffffffc8c')","[2.8833501930462355, 1.0550454721585714, 1.0550454721585714, 0.12538051078909965, 0.12538051078909965, 0.12538051078909965, 0.12538051078909965, 0.12538051078909965, 0.12538051078909965]"
21,"('add %r15, %rdi', 'mov %r14, %rdx', 'mov %r8, %rsi', 'callq  0xfffffffffffe85e8', 'jmpq  0xc1ff2(%rip)', 'nop %edi, %edx', 'mov %rdi, %rax', 'cmp $0x20, %rdx', 'jb 0x4b')","[1.4437467558047938, 1.4437467558047938, 0.1715735440330917, 0.1715735440330917]"
22,"('add %r15d, %r9d', 'cmpb  $0x0, (%rbx)', 'jnz 0xfffffffffffffad6')","[0.28679146582514853, 0.3887012836462225, 0.04619303324399208, 0.04619303324399208, 0.04619303324399208, 0.04619303324399208, 0.04619303324399208, 0.04619303324399208]"
23,"('add %r8d, %ebx', 'test %ebx, %ebx', 'jnle 0xa21')","[0.24582270503303877, 0.3331731082842125, 0.039593738772553774, 0.039593738772553774, 0.039593738772553774, 0.039593738772553774, 0.039593738772553774, 0.039593738772553774]"
24,"('add %rbx, %rdi', 'add %rbx, %r14', 'movq  %rdi, 0x28(%r12)', 'jmp 0xfffffffffffffef4')","[0.777402567292445, 0.09238606648798416, 0.09238606648798416, 0.09238606648798416]"
25,"('add %rdi, %rax', 'vzeroupper', 'retq')","[0.4997576343702426, 0.4997576343702426, 0.059389594130792644, 0.059389594130792644]"
26,"('addl  $0x1, -0x514(%rbp)', 'cmpq  $0x0, -0x4e0(%rbp)', 'jnz 0x1519')","[0.4097038323697059, 0.5552878377883288, 0.06598888860223094, 0.06598888860223094, 0.06598888860223094, 0.06598888860223094, 0.06598888860223094, 0.06598888860223094]"
27,"('addl  -0x4f0(%rbp), %r9d', 'jmp 0xfffffffffffff3d0')","[0.4097038323697059, 0.5552878377883288, 0.06598888860223094, 0.06598888860223094, 0.06598888860223094, 0.06598888860223094, 0.06598888860223094, 0.06598888860223094]"
28,"('addq  %r14, 0x8(%rbx)', 'test %r13, %r13', 'jnz 0x11c')","[0.4997576343702426, 0.4997576343702426, 0.059389594130792644, 0.059389594130792644]"
29,"('and $0x1f, %ecx', 'and $0xffffffffffffffe0, %rdi', 'vmovdquy  (%rdi), %ymm8', 'vpcmpeqb %ymm8, %ymm0, %ymm1', 'vpcmpeqb %ymm8, %ymm9, %ymm2', 'vpor %ymm1, %ymm2, %ymm1', 'vpmovmskb %ymm1, %eax', 'sar %cl, %eax', 'test %eax, %eax', 'jz 0x1f')","[0.7915462303667568, 0.1274917171642586, 0.1274917171642586, 0.1274917171642586]"
30,"('and $0x8000, %r15d', 'movq  %rax, -0x4c0(%rbp)', 'movl  %r15d, -0x4b4(%rbp)', 'jnz 0x9e')","[1.972817912698137, 2.6766507177761087, 0.5326141708581873, 0.7218743919304349, 0.7218743919304349, 4.055799831446836, 4.055799831446836, 0.08578677201654585, 0.08578677201654585, 0.08578677201654585, 0.08578677201654585, 0.08578677201654585, 0.08578677201654585, 0.08578677201654585]"
31,"('and $0xf7, %dh', 'movq  %rax, 0x8(%rbx)', 'movl  %edx, (%rbx)', 'movq  %rax, 0x30(%rbx)', 'movq  %rax, 0x20(%rbx)', 'xor %eax, %eax', 'add $0x8, %rsp', 'popq  %rbx', 'popq  %rbp', 'retq')","[1.4992749311668039, 1.4992749311668039, 1.4992749311668039, 1.4992749311668039, 0.17817081044845398, 0.17817081044845398, 0.17817081044845398]"
32,"('and $0xfffffffffffffff0, %rax', 'lea -0x11(%rax), %rbx', 'shr $0x4, %rbx', 'jmp 0xffffffffffffff78')","[2.27632867281417, 3.088443447904137, 0.6145537204984829, 0.8329307426544551, 0.8329307426544551, 0.8329307426544551, 0.8329307426544551, 0.8329307426544551, 0.8329307426544551, 0.8329307426544551, 0.09898333290334642, 0.09898333290334642, 0.09898333290334642, 0.09898333290334642, 0.09898333290334642, 0.09898333290334642]"
33,"('and $0xfffffffffffffff0, %rax', 'mov %rax, %r13', 'test %rdi, %rdi', 'jz 0x504')","[1.0622876604061149, 1.4412745554480995, 0.28679146582514853, 0.3887012836462225, 0.3887012836462225, 0.3887012836462225, 0.04619303324399208, 0.04619303324399208, 0.04619303324399208, 0.04619303324399208]"
34,"('bsf %r8, %rax', 'add %rdi, %rax', 'cmpb  $0x0, (%rax)', 'jz 0x40')","[0.6108160131503387, 0.6108160131503387, 0.6108160131503387, 0.6108160131503387, 0.07258818307366924, 0.07258818307366924]"
35,"('callq  (%rbp,%rbx,8)', 'nop %edi, %edx', 'cmpb  $0x0, 0xc3755(%rip)', 'jnz 0x2d')","[0.09898333290334642, 0.09898333290334642, 0.09898333290334642, 5.093239748809293]"
36,"('callq  0x3451f', 'nop %edi, %edx', 'pushq  %r12', 'mov %esi, %r10d', 'mov %esi, %r12d', 'pushq  %rbp', 'mov %rdi, %rbp', 'sub $0x68, %rsp', 'movq  %rdx, 0x40(%rsp)', 'movq  %fs:0x28, %rax', 'movq  %rax, 0x28(%rsp)', 'xor %eax, %eax', 'and $0x40, %r10d', 'jnz 0x5b')","[2.1656211477352287, 2.1656211477352287, 0.25735828799356153]"
37,"('callq  0x35618', 'nop %edi, %edx', 'movl  %fs:0x18, %eax', 'test %eax, %eax', 'jnz 0x12')","[0.888458918016465, 0.10558262737478473, 0.10558262737478473, 0.10558262737478473, 0.10558262737478473, 0.10558262737478473, 0.10558262737478473, 5.4327890653965785]"
38,"('callq  0x4ef50', 'nop %edi, %edx', 'pushq  %r13', 'pushq  %r12', 'pushq  %rbp', 'movl  %fs:0x18, %ebp', 'xor %r12d, %r12d', 'test %ebp, %ebp', 'setnz %r12b', 'xor %edi, %edi', 'mov %r12d, %esi', 'callq  0x25251', 'nop %edi, %edx', 'pushq  %r12', 'pushq  %rbp', 'pushq  %rbx', 'mov %esi, %ebx', 'test %edi, %edi', 'jnz 0x74')","[5.136443722448005, 3.1762420515481162]"
