,bb,energy
10,"('add $0x20, %rdi', 'vpcmpeqby  (%rdi), %ymm0, %ymm1', 'vpmovmskb %ymm1, %eax', 'test %eax, %eax', 'jnz 0x92')",[0.03335659481361785]
11,"('add $0x20, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'retq')","[0.030577344896249928, 0.18773553401560195, 0.6174057059722822, 2.4691863510833136, 0.033371516960825194, 0.9577649616246042, 0.07650025292685282, 0.07650025292685282, 0.6309456892945464, 1.1993657165219183, 1.0594146284010353, 0.14121387482830433, 0.47496075399937193, 0.4918600857116896, 0.0655250136558509, 0.0655250136558509, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998]"
12,"('add $0x28, %rsp', 'mov %r12, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')","[0.05003395958622631, 0.05003395958622631, 1.879254183388154, 1.0423194435066212, 1.0423194435066212, 0.5325527811461181, 1.0722122348997343, 1.0722122348997343, 0.5300197466576715, 0.39653740935117254, 0.39653740935117254, 0.39653740935117254, 0.05460759770527742, 0.05460759770527742, 0.05460759770527742, 0.5760396486451221, 0.5760396486451221, 0.5760396486451221, 0.12518189292241355, 0.12518189292241355, 0.12518189292241355, 0.04841677188263035, 0.04841677188263035, 0.04841677188263035, 0.13086350047160997, 0.13086350047160997, 0.13086350047160997, 0.04528871677429074, 0.04528871677429074, 0.6552389449481033, 0.2310769105793342, 0.2310769105793342, 0.2310769105793342, 0.2310769105793342, 0.2310769105793342, 1.7566892620322283, 0.8048614497277464, 0.8048614497277464, 0.8048614497277464, 0.8048614497277464, 0.8048614497277464, 0.8048614497277464, 0.10722308875837434, 0.10722308875837434, 0.10722308875837434, 0.10722308875837434, 0.10722308875837434, 0.10722308875837434, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168]"
13,"('add $0x30, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'retq')","[0.030577344896249928, 0.030577344896249928, 0.030577344896249928]"
14,"('add $0x38, %rsp', 'mov %r12, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')",[0.05003395958622631]
15,"('add $0x38, %rsp', 'mov %r12d, %eax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')",[1.2999335276258168]
16,"('add $0x38, %rsp', 'mov %r14d, %eax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')",[1.2999335276258168]
17,"('add $0x48, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')","[0.04725470966885839, 0.04725470966885839, 0.29013876922600396, 0.954172454684436, 3.816016456845013, 0.05157467128538464, 1.4801818742801336, 0.11822630705539003, 0.11822630705539003, 0.9750989008743358, 1.8535657069707103, 1.6372785095422553, 0.21824013344421606, 0.7340297474712836, 0.7601472356209383, 0.10126728675424294, 0.10126728675424294, 1.227715930947472, 1.227715930947472, 1.227715930947472, 1.227715930947472]"
18,"('add $0x58, %rsp', 'retq')",[0.013898114855240541]
19,"('add $0x8, %rbx', 'cmp %rbx, %r12', 'jnz 0xfffffffffffffff7')",[0.43331117587527235]
20,"('add $0x8, %rsp', 'mov %r12, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')","[0.05003395958622631, 0.30720410982600344, 1.0103002461364616, 4.040488452016697, 0.05460759770527742, 1.5672526032349892, 0.12518189292241355, 0.12518189292241355, 1.0324577694709676, 1.9625999713463762, 1.733587912886858, 0.2310769105793342, 0.777208845684136, 0.8048614497277464, 0.10722308875837434, 0.10722308875837434, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168, 1.2999335276258168]"
21,"('add $0x8, %rsp', 'mov %r12, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'retq')",[0.0389150946483537]
22,"('add $0x8, %rsp', 'mov %r12, %rdx', 'mov %rbp, %rsi', 'mov %rax, %rdi', 'popq  %rbp', 'popq  %r12', 'jmp 0xfffffffffffd7dbc')","[0.04447545975149047, 0.27307156335760363, 0.8980446632324104, 3.5915444616733296, 0.04853987959709094, 1.393113010593679, 0.11127258645676748, 0.11127258645676748, 0.9177400322777043, 1.7445333078634453, 1.5409672409292519, 0.20540149104069697, 0.6908525145268322, 0.7154330215141304, 0.09530961948171063, 0.09530961948171063, 1.1554964690007261, 1.1554964690007261, 1.1554964690007261, 1.1554964690007261]"
23,"('add $0x8, %rsp', 'mov %r13, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')","[0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631]"
24,"('add $0x8, %rsp', 'mov %r8, %rax', 'popq  %rbx', 'popq  %rbp', 'retq')",[0.027796229710481082]
25,"('add $0x8, %rsp', 'mov %r8d, %eax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'retq')",[0.0389150946483537]
26,"('add $0x8, %rsp', 'mov %rbp, %rdi', 'xor %esi, %esi', 'popq  %rbx', 'popq  %rbp', 'jmp 0x1ccb')",[0.04169620983412254]
27,"('add $0x8, %rsp', 'popq  %rbp', 'popq  %r12', 'retq')","[0.025016979793113157, 0.15360298754720217, 0.5051501230682308, 2.0202442260083484, 0.02730379885263871, 0.7836253689832942, 0.06259094646120678, 0.06259094646120678, 0.5162279521012832, 0.9812990530389875, 0.866793956443429, 0.1155384552896671, 0.388604422842068, 0.40243165749807364, 0.05361154437918717, 0.05361154437918717, 0.649967696447109, 0.649967696447109, 0.649967696447109, 0.649967696447109]"
28,"('add $0x8, %rsp', 'popq  %rbx', 'popq  %rbp', 'jmp 0xb4438')",[0.9388418136972905]
29,"('add $0x8, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'retq')","[0.03613584473098578, 1.3572383034388218, 0.7527868865109157, 0.3846220748061079, 0.7743755029831414, 0.38279224650480725, 0.28638771447175776, 0.28638771447175776, 0.039439235069011674, 0.039439235069011674, 0.41602946414076636, 0.41602946414076636, 0.09040955939249887, 0.09040955939249887, 0.03496818671201106, 0.03496818671201106, 0.09451314987451861, 0.09451314987451861, 0.03270748141009836, 0.473227919654919, 0.16688929436694158, 0.16688929436694158, 0.16688929436694158, 1.268720126204854, 0.5812885139253057, 0.5812885139253057, 0.5812885139253057, 0.5812885139253057, 0.0774384829325146, 0.0774384829325146, 0.0774384829325146, 0.0774384829325146, 0.9388418136972905, 0.9388418136972905, 0.9388418136972905, 0.9388418136972905, 0.9388418136972905, 0.9388418136972905, 0.9388418136972905, 0.9388418136972905]"
30,"('add $0x88, %rsp', 'mov %r8, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')","[0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631, 0.05003395958622631]"
31,"('add $0xa0, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'retq')","[0.030577344896249928, 0.030577344896249928]"
32,"('add $0xb8, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')","[0.04725470966885839, 0.04725470966885839]"
33,"('add $0xd8, %rsp', 'retq')","[0.013898114855240541, 0.5220140146809311, 0.2895325569957056, 0.14793070634001032, 0.2978367319165929, 0.1472275001528642, 0.1101496948794148, 0.1101496948794148, 0.015168362636265748, 0.015168362636265748, 0.16001204977275665, 0.16001204977275665, 0.03477233352991466, 0.03477233352991466, 0.013448585170619287, 0.013448585170619287, 0.03635035059709135, 0.03635035059709135, 0.012579370095791466, 0.1820110252931844, 0.06418761621239263, 0.06418761621239263, 0.06418761621239263, 0.48796913582737456, 0.2235729358024408, 0.2235729358024408, 0.2235729358024408, 0.2235729358024408, 0.029784605825859744, 0.029784605825859744, 0.029784605825859744, 0.029784605825859744, 0.3610935791969274, 0.3610935791969274, 0.3610935791969274, 0.3610935791969274, 0.3610935791969274, 0.3610935791969274, 0.3610935791969274, 0.3610935791969274]"
34,"('add %ebx, %r9d', 'jmp 0xfffffffffffff57f')","[0.025016979793113157, 0.025016979793113157, 0.939627091694077, 0.5211597217533106, 0.5211597217533106, 0.2662763905730591, 0.5361061174498671, 0.5361061174498671, 0.26500987332883574, 0.19826870467558627, 0.19826870467558627, 0.19826870467558627, 0.02730379885263871, 0.02730379885263871, 0.02730379885263871, 0.28801982432256107, 0.28801982432256107, 0.28801982432256107, 0.06259094646120678, 0.06259094646120678, 0.06259094646120678, 0.024207453307114716, 0.024207453307114716, 0.024207453307114716, 0.06543175023580498, 0.06543175023580498, 0.06543175023580498, 0.02264435838714537, 0.02264435838714537, 0.32761947247405165, 0.1155384552896671, 0.1155384552896671, 0.1155384552896671, 0.1155384552896671, 0.1155384552896671, 0.8783436983819137, 0.40243165749807364, 0.40243165749807364, 0.40243165749807364, 0.40243165749807364, 0.40243165749807364, 0.40243165749807364, 0.05361154437918717, 0.05361154437918717, 0.05361154437918717, 0.05361154437918717, 0.05361154437918717, 0.05361154437918717, 0.649967696447109, 0.649967696447109, 0.649967696447109, 0.649967696447109, 0.649967696447109, 0.649967696447109, 0.649967696447109, 0.649967696447109, 0.649967696447109, 0.649967696447109, 0.649967696447109, 0.649967696447109]"
35,"('add %r13, %r12', 'sub %r13, %r14', 'movq  %rax, 0x28(%rbp)', 'add %r14, %r15', 'jnz 0x44')","[0.030577344896249928, 0.030577344896249928, 0.030577344896249928, 0.030577344896249928, 0.030577344896249928, 0.030577344896249928, 0.030577344896249928, 0.030577344896249928, 1.1484326975664494, 1.1484326975664494, 1.1484326975664494, 1.1484326975664494, 1.1484326975664494, 1.1484326975664494, 1.1484326975664494, 1.1484326975664494, 0.6369723714979127, 0.6369723714979127, 0.6369723714979127, 0.6369723714979127, 0.6369723714979127, 0.6369723714979127, 0.6369723714979127, 0.6369723714979127, 0.6369723714979127, 0.32545016532378396, 0.32545016532378396, 0.32545016532378396, 0.32545016532378396, 0.32545016532378396, 0.32545016532378396, 0.32545016532378396, 0.32545016532378396, 0.6552408102165044, 0.6552408102165044, 0.6552408102165044, 0.6552408102165044, 0.6552408102165044, 0.6552408102165044, 0.6552408102165044, 0.6552408102165044, 0.6552408102165044, 0.323901992551022, 0.323901992551022, 0.323901992551022, 0.323901992551022, 0.323901992551022, 0.323901992551022, 0.323901992551022, 0.323901992551022, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.24232820957367202, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.033371516960825194, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.35202464423166374, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.07650025292685282, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.02958688737536243, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.07997338268936227, 0.027676852532822326, 0.027676852532822326, 0.027676852532822326, 0.027676852532822326, 0.027676852532822326, 0.027676852532822326, 0.027676852532822326, 0.027676852532822326, 0.027676852532822326, 0.40042462869868584, 0.40042462869868584, 0.40042462869868584, 0.40042462869868584, 0.40042462869868584, 0.40042462869868584, 0.40042462869868584, 0.40042462869868584, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 0.14121387482830433, 1.0735328449275843, 1.0735328449275843, 1.0735328449275843, 1.0735328449275843, 1.0735328449275843, 1.0735328449275843, 1.0735328449275843, 1.0735328449275843, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.4918600857116896, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.0655250136558509, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998, 0.7944047550721998]"
36,"('add %r15d, %r9d', 'cmpb  $0x0, (%rbx)', 'jnz 0xfffffffffffffad6')","[0.01945847995837731, 0.01945847995837731, 0.01945847995837731, 0.7308214858217046, 0.7308214858217046, 0.7308214858217046, 0.4053470720087086, 0.4053470720087086, 0.4053470720087086, 0.20710448109073518, 0.20710448109073518, 0.20710448109073518, 0.41697142468323, 0.41697142468323, 0.41697142468323, 0.20611961937505044, 0.20611961937505044, 0.20611961937505044, 0.15420919977750053, 0.15420919977750053, 0.15420919977750053, 0.15420919977750053, 0.15420919977750053, 0.15420919977750053, 0.021236080744452226, 0.021236080744452226, 0.021236080744452226, 0.021236080744452226, 0.021236080744452226, 0.021236080744452226, 0.2240150044134584, 0.2240150044134584, 0.2240150044134584, 0.2240150044134584, 0.2240150044134584, 0.2240150044134584, 0.048681639995560716, 0.048681639995560716, 0.048681639995560716, 0.048681639995560716, 0.048681639995560716, 0.048681639995560716, 0.018828019238867, 0.018828019238867, 0.018828019238867, 0.018828019238867, 0.018828019238867, 0.018828019238867, 0.050891983050648626, 0.050891983050648626, 0.050891983050648626, 0.050891983050648626, 0.050891983050648626, 0.050891983050648626, 0.01761186424146842, 0.01761186424146842, 0.01761186424146842, 0.2548161815178185, 0.2548161815178185, 0.2548161815178185, 0.08986303575102987, 0.08986303575102987, 0.08986303575102987, 0.08986303575102987, 0.08986303575102987, 0.08986303575102987, 0.08986303575102987, 0.08986303575102987, 0.08986303575102987, 0.6831564171046441, 0.6831564171046441, 0.6831564171046441, 0.31300136401605677, 0.31300136401605677, 0.31300136401605677, 0.31300136401605677, 0.31300136401605677, 0.31300136401605677, 0.31300136401605677, 0.31300136401605677, 0.31300136401605677, 0.31300136401605677, 0.31300136401605677, 0.31300136401605677, 0.04169807510252346, 0.04169807510252346, 0.04169807510252346, 0.04169807510252346, 0.04169807510252346, 0.04169807510252346, 0.04169807510252346, 0.04169807510252346, 0.04169807510252346, 0.04169807510252346, 0.04169807510252346, 0.04169807510252346, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181, 0.5055306378220181]"
